"s.20"	"s.22"	"s.25"	"s.26"	"s.31"	"s.74"	"s.93"	"s.100"	"s.136"	"s.139"	"s.163"	"s.175"	"s.181"	"s.183"	"s.189"	"s.190"	"s.191"	"s.200"	"s.204"	"s.213"	"s.214"	"s.217"	"s.224"	"s.228"	"s.233"	"s.239"	"s.251"	"s.253"	"s.255"	"s.256"	"s.264"	"s.271"	"s.273"	"s.275"	"s.284"	"s.303"	"s.322"	"s.327"	"s.330"	"s.332"	"s.338"	"s.340"	"s.348"	"s.363"	"s.364"	"s.376"	"s.382"	"s.385"	"s.396"	"s.404"	"s.408"	"s.414"	"s.418"	"s.420"	"s.422"	"s.430"	"s.433"	"s.438"	"s.440"	"s.447"	"s.449"	"s.450"	"s.461"	"s.463"	"s.471"	"s.476"	"s.477"	"s.478"	"s.479"	"s.492"	"s.497"	"s.501"	"s.502"	"s.514"	"s.515"	"s.516"	"s.525"	"s.526"	"s.531"	"s.544"	"s.545"	"s.550"	"s.551"	"s.555"	"s.564"	"s.583"	"s.591"	"s.592"	"s.597"	"s.600"
"prt2443"	NA	-1.82872653989605	-4.77850895991866	-1.10902940867487	NA	-1.67061945113914	-0.99443848789377	NA	-1.71131321160169	NA	NA	NA	NA	-0.926387049465818	-2.00565898491315	-3.07557996459887	-2.79319646680568	-2.73173429042205	NA	-1.53470719136297	-3.85572013608395	-1.4706562733374	-1.2554925774529	-0.707314812028153	-2.68684781568622	0.30240476069582	-1.01089388622635	NA	-1.71680962101441	-2.33973261263364	NA	NA	-1.57317080890824	NA	-2.97528516217958	-2.72853142180369	-1.90705415446343	-1.30126842840527	0.19234558028852	-3.22082702890635	NA	-1.53366305676559	NA	-3.96783671930371	-1.44571614833436	NA	NA	-1.45613145668507	-1.45048965392709	0.327712172412641	-3.39719843026204	NA	-2.31844838818397	-2.50315999714682	0.432028926024903	NA	0.0278203970866633	0.684266889943741	NA	-1.58500211967415	-2.70262155063129	NA	-2.28351946575738	-4.27065881090181	NA	NA	-2.4984238084247	-4.1065423137949	-5.38568794957694	-0.257738901120093	NA	NA	-4.78678618657043	-0.616017607197242	-2.2329791175595	NA	NA	NA	-5.00904584861233	-0.808286377433602	NA	-0.367913701811829	-2.35101673371974	-3.24224184318675	-2.83632706622722	-1.99290441399904	-2.77160306410756	-2.6072740920834	-4.68732414408758	NA
"prt2444"	NA	NA	NA	-3.80517025637833	-7.99362078252668	NA	NA	NA	-4.91760442434367	-5.09408003291856	NA	-4.71913233003587	-2.57055182986858	-2.62627808651076	-2.92372032463554	-3.91862508330091	NA	NA	NA	-4.90782045390097	-1.00893350915445	-3.41241173603359	-3.91258608510522	NA	-4.17673941546083	-2.26223101946842	-6.6487571843599	NA	NA	-3.86893134686974	NA	NA	NA	-2.02642121505645	NA	-4.83581244030109	NA	-4.74739311034611	-5.88001485397753	-1.53036329036003	-2.44386018773852	-2.85229148017248	-5.82502537126019	-5.44184734348138	-6.88484380272332	NA	NA	-6.39041083870745	-4.20600222177238	NA	-5.33833239638553	-3.57234789943341	NA	NA	NA	NA	-3.45642426411392	NA	NA	-7.49241489184208	NA	-3.7434091472211	-3.8381461461093	NA	NA	0.592565328073253	-4.97587565247751	NA	NA	-6.77804281130295	-5.06747465605524	-5.41695851682947	-0.806849846541428	-4.73793068207796	NA	NA	-1.61951825090863	NA	NA	NA	NA	-4.15674608139735	-3.95200311116519	NA	NA	-4.98668785022169	-1.83783653565981	NA	NA	NA
"prt2445"	-1.28905259540698	0.973093364257476	-1.00373413366039	NA	NA	-1.43367733390957	1.35429380442443	0.755936398538772	-1.63271679709741	-0.555514493622334	1.30471590944631	-0.693289511069568	1.33301376982517	NA	-1.84844420927177	1.07943420077517	NA	-1.22908738795187	-0.0748262285865651	NA	0.59465287124463	1.19409910063683	0.0942581783301565	2.14099834414597	2.43935642811367	0.345849287619392	3.43662863224078	-1.87786938147522	0.806545192197079	1.36044861703782	1.37954654208565	-0.869799255566981	NA	3.20975048784438	NA	2.18581826792832	1.26019497954226	2.49455950226959	1.82376368757278	-0.174640056536815	0.324187923810825	-0.127250800763886	0.176255352591182	0.832654360418007	0.128950952294849	NA	2.2595550467639	-0.0734547935758436	-0.0262287629423876	-0.902893882877244	-0.192334494502113	-0.503086453348295	3.29643783841599	-0.648335567527939	0.527296810300584	0.493140718821044	-0.423155431717473	-0.97688769476171	1.90466692098988	NA	-0.259520873526654	2.24592907136284	0.0937151456491931	NA	5.19851524979451	-1.10814758471105	-0.548056153413404	NA	1.22914507548214	2.1536548612949	0.238978168901992	2.18476566213429	3.68922999270923	NA	NA	1.70196551781132	1.8235699244663	-0.693104270562794	-1.70224214435414	0.502475245808688	-0.113237018681883	0.922223441344753	NA	-1.4634660470781	1.17596061126568	1.82515123668583	0.664100562538093	-0.0422402028077922	-0.0501484285979586	-1.10686968548044
"prt2446"	2.45712200452208	1.66665593557208	3.69621568677829	2.4437485511785	3.14476906964387	NA	2.20977511890276	2.58261624219593	2.04359548703824	2.14357357651956	2.7251856928011	1.24062363546575	3.38792652878448	2.68531846329626	NA	NA	2.06489918845478	3.32882073075307	2.32713785319299	NA	2.67218259725652	1.78753765252942	2.91052534558952	3.52611697365172	2.09183899114525	NA	NA	2.81260662488003	NA	1.86671089580656	2.41803135813758	2.60281586743643	3.72828431740742	2.35356365319284	3.19245008163962	3.91748906172829	3.00924281098506	4.33483777262962	2.63157806966259	2.28102882958096	2.08734405992668	2.54228194180767	1.95637708918029	1.48093300051406	1.94660540443857	1.30863136045871	NA	1.61053070552201	2.43561417703454	2.99560092738769	1.88925302721889	2.93472183417206	NA	1.18027327900853	2.95898877371745	3.23785901101203	1.14234821592996	2.35774738877449	2.70987363453661	3.49915117737027	2.78775037785192	2.12285606857848	1.91946294314517	3.10330430192432	2.01664959557564	2.16649358732559	4.57893341653494	NA	3.23409342478442	-0.862385140250465	NA	2.05466151359223	NA	2.85989037195901	3.22223922212206	1.29658910034507	1.36269427554241	NA	3.04583741878946	3.19306956125406	NA	2.15051604504806	3.65494372965878	1.43460485127748	2.19784318693287	2.70427336440925	2.88231495088996	3.62651081901476	2.92315425889193	3.83889166611453
"prt2447"	-6.02002284015393	-0.272231722259246	NA	-0.957416978228669	NA	0.881577522926745	NA	6.21006430715801	-0.0546694024199246	3.86210235553416	-0.892792615993289	NA	-0.574872482606168	NA	-2.14241348520726	-2.93693743580013	-4.43928388774586	NA	2.99027749042609	NA	4.33011025112081	0.7193514416424	-2.87212325086405	-1.09577644158417	0.0564711267250257	0.289674025131494	3.51665770638107	-2.03100698143388	NA	-1.13821727757451	4.16450206589508	3.3484525684786	-8.71016768590604	0.201497763879185	1.83591011344206	4.54401375571908	-1.26590229580486	-6.73914022106378	-1.75771192450981	1.74595461696539	NA	1.38690408999531	2.38426410708534	-3.63950255549383	2.05973988208052	-1.68320924572727	1.47120947824309	3.76598857626651	-0.963814763498605	NA	1.11209208408833	NA	-1.59924434177787	NA	-0.129074576477388	-4.86691572398795	-0.764699298990013	-0.587067440395267	NA	-1.62617513908543	4.20868781853069	NA	-5.81553583741065	NA	-2.27626407226085	NA	-4.76711249850454	NA	3.15906630621282	0.865981156539259	NA	-6.39852891637813	1.85988170651261	NA	NA	5.80608811110123	-1.13592503019146	NA	2.0155177136901	-0.0168109474822284	-2.29547405037343	NA	3.43249439731708	-4.56695392852678	-2.52006482733068	-2.43477548493004	2.51855304385644	-2.17663113881346	-6.93171411933385	-1.79814609728223
"prt2448"	4.11676564390751	3.78155305265106	10.2859699778193	9.41036636814144	1.81875299326777	NA	NA	3.39640496979913	9.98162468569287	5.05584020042337	6.69167762961741	5.94472021207804	7.5925915562385	10.6432022314207	9.28941301554299	9.3836435677945	7.10413504780359	6.19080751316487	6.979389388317	11.2929786655027	11.4893781575547	8.92969049626068	5.47248575715156	4.86257071891146	3.31009259479623	5.9161708466873	1.8754784909507	NA	0.782163019082219	7.24006139972211	7.19480707135408	8.11673683834985	8.16919334855249	8.32382099410419	8.25380540579731	NA	3.41556352267467	NA	NA	8.67483502835336	9.42519131087152	6.75520456831971	7.75822829903187	1.2338975867891	6.34243136359647	12.5143043367428	10.8399815028172	5.02394200501365	3.56063474985138	11.7707117419097	NA	4.13707332962387	5.38357782148275	9.93713891254032	2.69584776345497	3.70312648683916	12.6579639795561	4.12115667709831	11.497675609372	9.70233334020216	1.58003855019507	1.52686033370402	4.88560770367494	13.5513990475092	4.48519046080426	9.22082142617351	10.8125607140371	0.885369086089616	5.48520824393552	NA	16.8429010456328	3.55752426027089	2.74232000444425	6.18057809940744	6.81224797955343	11.2261354445338	7.96785562237545	7.96532214804215	5.17532139207127	3.31436992936132	NA	3.40809666502081	4.23607039584887	4.43429518030292	7.95181226942869	7.39862335320318	3.15695685635368	2.04449875201895	6.61335467281825	8.07684414163709
"prt2449"	-0.127568937141422	4.48765147973461	0.425311168848358	4.32363040172079	4.22096238132231	-0.00520020542224109	2.61751909638813	0.835253204453121	1.83370385781478	1.44506242264567	2.38825628460344	3.48987780027966	1.3207171768108	-2.52887130244604	5.42286958930833	3.98201262101508	3.11258849758649	2.98960507364413	NA	7.87579635410387	NA	-0.165565637770467	NA	4.79571793210978	NA	NA	2.40634673637512	NA	2.2158529417987	4.22724982265431	2.4987184616664	-2.52721302397195	5.43722202619627	3.68648375356202	4.77052849897229	0.993490021295691	-0.844056196660546	-0.323425926481326	2.57354264838121	1.13275052728096	4.31770221314962	3.3248393058597	3.57956564554557	2.40104257440932	4.56153288930517	-0.286245348997311	0.783393308294618	2.92141694741758	4.27771198334238	5.07231908960584	3.69964327504113	6.67381110775967	-0.799356302763923	NA	7.76617694243433	-0.569599663002626	1.14274375826783	3.29851850269807	1.13835426470959	3.29102506274025	0.933849240468409	3.69840019231083	2.87381224571257	2.04334888400182	6.66358984695949	-0.115931561185152	4.92936170918963	0.34030427503892	1.12114219528811	1.25368693073433	3.99681056983806	-0.545802340973116	3.99009873929155	-1.44424052363251	1.05862400471886	1.94213571018043	1.70963413943188	-0.459983337960495	NA	3.81648973539067	0.666853748220253	-0.430272787929195	1.12517691038516	5.33307191753852	2.29917765157148	-0.842670805441102	-0.277123303579431	NA	-2.19068868436428	0.518506878442554
"prt2450"	NA	5.10124395899592	0.410971768387931	3.29366055836256	2.23466658856279	-0.755908927753524	6.0523394824549	NA	2.9215786073531	0.388579460148407	1.70059602858535	4.5895246757611	2.38326886744515	2.9644960265783	3.07420333037724	0.988041565581384	1.71825121428612	9.36949335770331	3.16942458464552	2.33186818427948	4.4340526645455	-1.60351665111106	-0.110592317807382	-0.448228251700421	2.19798072983217	NA	NA	2.52335731954431	6.05353867981898	1.63350434665638	2.958909125391	2.07045213657904	2.87587047769372	6.55138140919518	4.7994107286553	-3.44588491629061	3.15092608398783	NA	-0.893229342207056	9.21250941250511	3.44946137595314	0.803313854988198	NA	2.64852475696898	2.15727083607742	2.13638758943277	-1.10135357991418	1.23309473270076	5.42584392272032	-0.744293764594735	3.67940343060539	-2.31874380779568	5.55359527561192	0.696586826513078	0.638973060295258	2.71784017140195	NA	NA	1.47214363225486	-1.98914642832181	NA	NA	6.63375895835595	-0.224139814886973	7.48144299798383	3.48172173716679	3.16766719534604	-2.10673246343007	4.58694291237169	4.22465905588427	1.51263185718444	1.17384532985256	4.66207879751091	2.21816971568834	NA	5.39018927044195	NA	NA	0.822584535564787	-3.26447402629812	-0.740185883401487	5.87913271385972	5.71816936269579	NA	0.578050997071782	5.94335718546667	5.3494651848544	-1.39136595544383	-0.225945147047306	1.2560516529012
"prt2451"	NA	-2.11895917165673	-1.97625281073633	-0.104831038918965	-0.549434434371725	-2.05082173309809	-1.37983125892839	-2.83258872129908	-1.59598374007525	-2.23777001985683	NA	-0.904355066196392	-1.11474282832922	-0.36005206955677	-1.12368155746923	-0.315663607978061	-0.792127346114097	-0.243758478494781	NA	NA	-0.927294079429198	-1.42174569624917	0.0492796104743101	0.649564382207599	-2.04579947947629	-0.886443901866292	-2.4267343904532	-2.14590341627572	-0.73221034118372	-1.45099887838087	-1.33673370395459	NA	NA	-0.312177562157413	-1.56838372677379	NA	-1.42948725815214	NA	-2.16992601647995	0.481801891439583	-2.07377902655981	NA	-2.33889804427585	NA	-0.308947949850437	-1.04015847399697	0.436902902016993	-2.19271536966647	-3.35814137012259	-0.143415556534644	-2.57001160278387	-2.13659470587319	-1.85806305221496	-0.935318329803627	NA	-1.01905315493066	-1.30072022396933	NA	-2.22007628701601	-1.0224428672466	-0.635289141116931	-2.02543044435843	0.0591150416229471	1.670011148196	-0.728427978324256	-1.01464044395371	1.09278948455805	-2.51358618368846	NA	-1.7291068300216	0.306679581620337	NA	-3.39632133140492	-0.80980401495702	NA	-0.729339490077733	-0.368640184670597	0.67017685972781	NA	-1.48717587856854	NA	-0.156947367499565	-1.60730672110397	-1.81017890405305	-0.321639004442623	-1.45873858305411	-1.9749099429303	-2.14362638750139	-0.885202680068712	-1.65126215275727
"prt2452"	1.78350570639314	-3.65308015343303	1.72210096972607	-0.368691858479536	-0.225807997654816	0.423825641978075	-1.7876272705197	-1.36703106594965	-2.94039113279676	-4.46257036351474	NA	NA	-1.68370067804678	0.58854429910351	NA	-1.34600751144459	-4.12930235790514	-1.7429646855567	NA	-0.752619618839952	-1.79569484475073	0.433334167977072	-1.933999302861	NA	-2.54685978160774	1.62571781755889	NA	-0.189425426396715	NA	-1.31263033968425	-0.208157147445541	NA	-1.83011714193216	-3.33421187971364	-2.08842212013204	NA	-3.55178049264457	-2.03648918194298	-1.06877284248113	-2.67202146576329	-1.37279356933912	-1.40436952498318	-1.02355543439518	-1.62565219576463	NA	-2.82810113249792	0.158169865089926	-1.41467953495635	NA	-2.51436763859544	1.334487624366	0.910937898865888	2.47028618595245	-0.746429267318392	-0.40504188212905	NA	-0.133191438978974	-0.382219649985838	-0.419826574572934	NA	-1.64037584116125	-1.49321112067825	0.45037775997698	NA	-1.41313513323901	-2.30190458109185	NA	-0.476003799946014	0.544967621350591	-1.11215804731553	-3.89809197401333	-0.397442160133018	-0.162336832819184	0.20197409949352	-0.637528941779887	-0.574987285411432	NA	0.928174514676346	0.804231721172175	-2.75337191367669	NA	-1.82854515961149	-0.827838650147458	-2.61388523087061	0.0974478378732999	-1.76759927082974	NA	0.0566765207405881	-3.09035506351875	0.551679203718254
"prt2453"	1.58259575320003	3.05878444175415	NA	1.68280747204983	2.63746964133813	2.39331057544984	NA	-0.161602823919	1.90389127314469	0.780813368390108	0.963254320275331	1.94393144029845	2.29736656882307	2.1061370031216	2.79259729826889	4.50771529452058	3.22602478558541	NA	0.533528404168381	0.0446831891666079	2.6506432889183	1.18188734921223	NA	-0.744904019085604	0.475345746151686	3.50967251736231	3.05836893986724	2.69353244304457	2.89915109537729	2.2113081886564	2.97834434601539	4.99234935134914	3.13560599800002	0.0804045519026807	3.34407326976724	2.34767365464912	0.253710635231656	4.10337834936803	2.69092820658161	-1.13958129290107	1.49486122341837	2.05834550826404	0.901416124645364	1.92231275558725	2.25661751154404	3.96647323945009	1.91786487949961	2.33157113232947	0.302020786882863	1.62097996741885	2.95894842041993	2.81440940393174	3.113596597583	4.67994017351239	0.996692806362785	NA	2.44153254668287	2.4864573088822	1.28225903152337	2.83262074194475	NA	0.331914547626055	NA	2.45104173745775	2.51408215190417	3.69274069169793	5.5106813829422	3.3583107911804	NA	1.53878092337245	2.07258204189517	3.60816751070799	2.22804023614364	2.08055480266634	0.609320285720225	-1.12774302353549	3.66780755902706	2.54458290724205	3.33894781642161	3.14519615092185	0.685638449077179	-0.291713178747742	NA	3.20043634516145	3.95066130737749	NA	1.44073642719775	3.29280105798678	2.4839683478031	0.851249896004467
"prt2454"	-0.127003824698354	NA	1.98066460030272	0.802470894104334	-1.29324732343152	NA	NA	1.63441789020521	NA	1.75312727438613	3.3341776777566	-1.13444583910313	3.17808670514448	-1.63010259537056	1.16976462022513	-1.52992894173315	-0.087423577448845	1.43709390535145	-2.07597642681174	0.241942408983675	0.609136804994834	-1.19065215347499	2.09961555699888	-0.0839363007500838	1.74274537419915	3.07024389393616	-0.622270788750745	-3.00960776222972	-2.56055023547289	-2.0047028768145	1.20045092406729	2.01594872476029	0.792948984048133	0.596426686830707	NA	0.0826899554122732	1.52051789850906	-0.681545302583405	-0.283806620161962	-1.23766446935797	NA	NA	-1.0741676042569	NA	-2.38927328353979	0.940805184947591	-0.912887910855112	0.80680793635296	NA	-0.845121596060477	-0.689183149943971	0.288693098935725	0.838264709949935	-1.0026340976367	1.99055630307064	1.64026622803708	0.765910287084708	0.419165330772424	1.3156414717304	0.0512736805643682	-1.18495160927357	-0.410222256455208	0.780015588179602	-0.916367182414261	0.828505056784208	NA	2.01776655047295	-2.99648976418757	1.78860491926482	2.91923038674605	-0.956900685253184	-3.64738455386743	0.0825388954426269	-0.156224462389896	1.5641219088065	-1.97935490081076	-1.66430913897973	-0.408496361794241	NA	0.488118318704485	-5.57667288423999	-4.37480145330893	-0.170562001012436	0.962042256898075	-0.803091134562677	1.59327269458049	-0.892659987166866	NA	-2.42164453622816	NA
"prt2455"	NA	NA	NA	-3.28805175694057	-3.13707054803887	-1.46056448305089	-2.04095814596062	NA	-4.14418283026536	NA	NA	-1.91043378630124	-3.06514850403633	NA	-1.64112178228581	-2.23153952706977	-2.80624290578634	-2.22225695668408	NA	-1.93520780201834	-1.10126168476678	-2.61335444120409	NA	-2.50460976538131	-2.86301700793029	-1.34228645552739	NA	-1.77736102770413	-4.39549946655448	NA	-1.79191779300818	NA	NA	-1.72566608723161	-0.505027640424151	-1.94409238065086	-1.97481120001642	NA	NA	NA	-3.76175124890991	NA	-2.2495191896359	-1.79221093957708	-2.71865131889179	-3.92162597148251	-1.90120036256838	-1.16301206441078	-0.717971955532933	NA	-4.09090759942431	-1.61596469982172	NA	-1.15682595718982	-3.58366236087042	NA	-2.63596828141336	-2.61407039171914	NA	-2.14038575842466	-2.12865677152247	-1.64584442222996	-2.04261525142271	-4.46751581387039	NA	-3.36749808024826	NA	-1.81519370432805	-2.8872418493514	-1.98580687063267	-1.56077728378103	NA	NA	-3.69149640244882	NA	-3.93254633610472	-2.1171162998141	NA	NA	-2.69150606270046	-1.86092346221382	NA	-2.80245934177998	-2.21399381257671	-3.6512354205677	-1.61989825985299	-1.93955364943065	-2.47599671475667	-1.58915449037785	-2.19098852187875
"prt2456"	-2.78333403262581	-4.49550952335969	0.858232228124317	-2.71261053923842	NA	-2.3348785753533	NA	NA	NA	-1.36408537617976	0.862859094482506	NA	NA	-2.05245244089299	NA	-5.55606794893427	-3.25517417617743	NA	NA	-3.378081571233	NA	NA	NA	-0.381635116564781	2.27183315541359	NA	-0.830679598689424	-1.79788396061521	-2.56988133161052	-4.60165423024828	NA	3.99774357800968	6.64530359695873	-0.0889668789252378	3.3906183877184	-1.33523392839871	-2.8981122429664	2.59578209266589	-3.93922252964992	-3.38337063041829	-7.53599995891946	-0.145694204655637	NA	-0.668373380299983	NA	NA	4.57605833821873	0.158160150234186	NA	-1.25659588240658	-3.38090042422038	-2.79074447860088	-6.14161579375813	NA	NA	-8.95231243632247	-7.00145285337273	-8.54616253461903	-5.0385331338163	1.43500465259389	-1.4613125855637	-0.157872829894846	-7.23330814975218	NA	-1.82352476687937	NA	-0.548606251653833	3.62221191092564	-5.25791673093206	-9.27471002913473	-2.38613075915487	NA	-9.62206390377102	NA	0.665999418323488	0.60598989162222	-3.7430164272978	NA	-1.57879882111591	-2.03397608581932	-0.430162680723021	-0.582404147475774	NA	-6.0810211214309	-6.35663580628134	3.61358469114583	NA	NA	NA	NA
