"s.2"	"s.8"	"s.43"	"s.61"	"s.66"	"s.68"	"s.70"	"s.71"	"s.72"	"s.79"	"s.116"	"s.130"	"s.145"	"s.148"	"s.149"	"s.150"	"s.174"	"s.191"	"s.197"	"s.209"	"s.214"	"s.225"	"s.240"	"s.276"	"s.277"	"s.279"	"s.282"	"s.299"	"s.308"	"s.318"	"s.323"	"s.325"	"s.350"	"s.391"	"s.402"	"s.456"	"s.460"	"s.511"	"s.525"	"s.557"
"prt1308"	NA	NA	-2.14025467215794	6.78625422273256	0.833994352320947	3.89539990061799	5.76799918693611	NA	3.50003389005793	4.66807442003818	1.5488213714263	2.8668740524104	4.67827591862158	0.959953068203229	4.18592979087547	0.0569387925256586	4.967594309617	4.33005751273579	1.87416345620658	7.04824488852751	0.0199651396408527	5.80628514164293	4.72019608703615	2.82872098956774	7.72808190814975	2.06884453248926	-1.03176840309426	3.08273001968272	-0.653582023003585	NA	2.6860105607679	0.31187556919846	-0.480644368950864	1.65242382942147	4.39801538384523	-0.482878096428648	6.47859442277678	NA	5.39776379983934	NA
"prt1309"	-1.56788121914864	-0.825440103002916	NA	NA	-1.03007570933206	1.17755705942563	NA	0.75043296827287	-0.489767371263451	1.07131589296654	3.04154925189437	NA	NA	-0.438586113070617	-0.486766794292886	NA	0.0916946734412742	-1.50263682753398	NA	2.83729174106267	-0.369668021477427	NA	0.701621315185675	NA	-1.47086933130651	-0.0960462192145128	-2.52214755500378	2.33152361098227	1.06402565493791	NA	1.14663470349883	-3.57091048363915	-2.07258907485722	0.822466380965627	NA	-1.65011369779822	-0.081425964639131	0.496536526263669	NA	3.86946544425604
"prt1310"	0.235220578369626	0.838835153828646	-0.0966415742981775	-0.882338454375907	NA	1.17642707604661	NA	1.33626914779858	-0.324492550317771	0.520506479496413	0.0754369218865291	1.06251249072208	1.03641041184407	0.207164484845855	-0.751462393433569	1.33502667432961	-0.277649416592458	0.199134325640017	0.421662507730113	0.284789633649698	0.506766072509153	-0.441681700268056	1.97288440559722	-0.785565655822231	0.170250113667245	1.43183231004811	-1.38743766287122	0.234772070775452	-0.0581229123048109	0.102634607574061	0.422483047117869	1.13364199508264	-0.0832664767093503	1.04484302526315	0.104447827781734	-0.646184676142077	NA	-0.79904176714982	0.67690527249814	1.22949893489537
"prt1311"	NA	1.06361218607298	-5.36324949215022	-2.35760943580502	-0.406881989435211	-1.55962489736573	NA	-0.297066393084113	-2.45567958074327	NA	-2.99874091988231	NA	-6.43470636442538	-0.404676672944838	-2.50288237416148	-3.02446859292437	NA	-1.21049155767961	-5.07400186764021	-1.66203837106401	NA	-3.22664040876708	-0.227103421715729	2.0289720328751	-1.61413214151658	NA	-5.21791721118003	-6.18722723577083	1.14302375671992	-4.32104739114814	1.47298709909003	-0.475556684455634	NA	NA	-0.431608060086909	NA	-2.27175839726979	NA	NA	NA
"prt1312"	NA	3.51310599708775	NA	1.47271542940431	3.24959317999632	2.0188362011264	NA	3.59210176273505	5.67812566550442	5.16822162260368	3.38446443882885	2.95007319604798	4.70489522499041	4.2030386809207	3.19871834824518	NA	2.9100018333482	2.80374144812391	3.08745967931008	NA	4.90764947013312	4.00472040066001	3.89589783491658	4.5372816446659	NA	4.33599543017651	5.57690089692884	4.96446706800532	3.70180319620859	3.26568291288735	4.02068795105973	4.09565818197305	4.92198564698022	3.59899018717178	4.44619511156304	4.20349602862675	2.67377237356324	4.44062433847679	4.61591868295601	3.5649177207558
"prt1313"	-1.82392951695177	-2.01259117130588	1.88241377336263	-4.82569549099015	2.47042543812971	2.20079000789832	4.42415447621041	0.911549414810254	2.70579628988687	4.43462124839223	NA	2.41158887996873	1.37744004939982	-0.614679725564603	3.29963446157083	-0.618962972213777	3.9206567703051	2.48933950176047	1.12816002765375	1.47046283858535	-1.47568054274167	NA	-0.325603758116322	-0.15602254215316	-1.70056801549321	1.88029576880287	3.51202468701364	3.55379291186378	2.20906469653797	-1.30367785488254	NA	1.19866522424878	NA	3.80414344040854	-0.987916496724648	3.40048464047998	0.961536788510313	1.43599996918463	NA	-0.224945293270956
"prt1314"	NA	0.750554805337635	-1.6692313934633	-0.830638419729141	-2.35339345442613	1.05107515847985	-3.44863162800623	NA	-3.39156360169368	NA	-2.05203768716115	1.43303721266408	NA	-1.77788804570452	0.666465384318815	NA	0.0893157016119248	-0.935388739639531	-2.72885111911872	-4.15271796728487	0.544834282679713	NA	0.675265280594295	-1.31150858101029	-0.642729640078729	-0.0216745488950954	NA	-0.961386191655959	-0.179923915475442	-1.0173923835225	-0.598523614317212	-1.62250264314112	-2.63975564181754	-1.6953872200943	NA	0.882479371835291	-1.54836157436302	-0.469423902747698	-0.453122751359902	0.273217513999675
"prt1315"	-1.05795072877365	-0.799238304782809	1.48670602707403	0.847591482396317	-1.08716618385061	NA	3.76410860369911	0.907820449469015	0.686380570000286	3.86852170879418	-2.19378828475084	-0.260122393179659	-2.00629516029359	-0.818048792333203	4.45956331586389	-2.61362689937886	NA	NA	0.911561419241465	NA	2.47467848592877	-0.55396838798204	1.0398507570852	-1.87035018961336	1.90591521492387	-1.37577115925893	-0.738050282465806	-1.07825011887207	0.0447942282871105	NA	NA	-2.11313727309206	2.10857558058787	NA	NA	-1.25904857659777	-2.27154022493383	-2.3103046574565	1.631243174373	-2.72089860166425
"prt1316"	-0.35515415013454	NA	-1.32363415210219	0.0625492039669877	-2.39384088045502	-0.332170966958741	-0.205774319535423	NA	-2.09611173724237	-1.40927155189692	-3.60553843418511	-1.01125958762274	-0.837891858339322	NA	-1.88610295371431	0.288613153381715	0.304840836128373	0.514378914065691	-0.201133070650061	-1.18706093721101	-0.87622119204572	0.168677481158232	-1.72320150537123	-1.96836510826844	NA	0.266718947146927	0.22856694070613	-2.67260750119881	0.481428234308832	-1.23026327351263	NA	-1.15136712120122	-1.35009616325931	-3.16862129305785	0.475690438253851	-2.39247331771634	NA	-3.11449880421936	-1.58418878875805	0.576996338008721
"prt1317"	1.63183162787759	4.497714981313	5.58335906876209	4.18205934542048	4.46112402463832	NA	NA	3.65342863686968	4.59929964436479	NA	5.14405767726176	4.73737452428976	NA	4.0669341517934	4.56876330574023	2.21184939348482	5.2953685141453	3.30656844810286	3.83910003491218	5.12012978541141	NA	4.69266163791967	4.1291152420773	4.48392755382485	4.1518578314376	4.35870797536102	3.12006729728142	3.41720277306245	8.1204009992072	6.1036665600842	4.92833370640759	4.64361282371953	5.1171262842754	5.53288622247892	3.29236203787483	2.47459964828615	NA	NA	2.41909675422665	NA
"prt1318"	3.17360703732235	NA	4.54674155964416	NA	2.70920179907803	6.06047389666641	4.36123489766713	3.92145061738016	5.81591203785165	4.09228959466794	6.07489409145185	3.8572305082837	5.9435412506336	5.95736325430405	2.31870144485565	5.19465693585929	0.282805254722672	3.93045961559961	NA	5.38474480357588	4.81320398989935	3.74553686155232	5.53200287031814	NA	NA	4.63231263484464	2.73504035092546	NA	NA	NA	5.35785752397132	3.53869254025326	2.79707823937764	2.96356558224474	2.96076731144894	4.911387501068	4.16102582885882	4.48294747614179	4.02645641537006	3.95808777779962
"prt1319"	-1.45756273279807	1.35242107300045	0.837477635648435	NA	-0.499057452021575	NA	0.309796559364735	NA	-2.12321046971894	-0.219904829499927	NA	1.46900802755341	-1.17162965681188	-0.70687176450005	NA	NA	-0.536975039123116	NA	NA	0.446212221781328	-1.52375334516526	NA	NA	-0.411056931888656	-1.09600302734678	-2.34520507536099	-3.47420081899834	-1.02255768741193	-1.34790548149761	1.51036730019005	-1.23789266711669	-2.63692591665575	-0.878578896144586	NA	-0.747095662421575	NA	-0.683671735854509	-1.45289773251152	-0.738323968933914	NA
"prt1320"	1.65064653464226	-2.84384415196668	-1.5149819211385	-0.677471643074989	-2.40710135269036	0.00702591367199351	-0.775080580082445	-0.613930511662514	-4.40185369452016	-0.965000505097641	NA	NA	-0.0780395478445712	-0.871364894215728	0.232635365314143	-1.66898622302569	-2.44062552220317	0.297845565625848	0.98144109961261	-0.282640904181618	-1.11336048001253	0.401147459563399	-4.94337154402831	-0.858403298440329	NA	-0.854330246897962	-4.82772708366789	NA	NA	0.920429990083939	-0.42486593264187	-0.177957878655337	2.58904365012116	3.51799871380715	-1.07568447967073	-2.91261017287069	NA	-0.18658110745386	-1.60909823400795	3.20351630997826
"prt1321"	5.13449838596818	3.22849263950067	3.67012467698587	-0.00456441689332676	4.37815928284799	NA	1.48062858582384	3.12359413549623	-2.07054526908445	5.37231926979909	-0.959341368273829	2.52794002985872	2.86371149309425	NA	3.52660120886794	3.0546454107512	3.28714291530612	2.71915694932649	3.1345814034041	2.56297139970388	3.69461355703314	2.95215206173515	3.00488817342787	0.305499488807545	1.77848533398669	4.64596366632773	-0.377302895504694	-1.1429308334014	3.25821885311033	1.60898955372118	NA	7.13312076434652	0.110460984990794	0.766819926225809	1.82268403941859	-1.761129965363	2.1952259240456	1.21954159752676	5.39587600654554	4.35864043770359
"prt1322"	-3.04595842917669	NA	-1.84423206770115	NA	-1.8692409440545	NA	-1.55009583854028	-1.99821363774131	-0.629595353029994	-2.58156732710882	NA	-1.78000674082071	-2.99622383614964	-1.07580037882003	0.68112144600928	NA	-1.29469869325591	-0.27499860835971	-2.04977119252571	NA	-1.11644075789406	-2.34014868941401	-3.41152232738095	-1.25786259985536	-0.0437144605919444	-0.106165703052184	-1.6491750842579	-1.57825872814985	-2.43357949564368	-1.20497977898687	-0.791107120658452	-3.15966722483112	NA	-1.96304000126065	NA	-2.90320630770914	-0.358393267078135	NA	NA	-0.215357628050388
"prt1323"	NA	NA	NA	NA	NA	-2.63292705949236	NA	NA	-0.958303980497808	-2.2205296655436	NA	NA	-1.27768319124067	-3.33301459099939	NA	-3.16729593880683	NA	NA	NA	NA	NA	-2.61281572376541	-1.75834598952585	-1.0322662036033	-0.667940295821822	NA	-1.61013908554666	-0.703543298158209	-2.72039656469189	NA	-2.22620629623129	NA	-4.09569166391454	-2.3208349023688	-3.32488342553453	-3.41753875171007	-4.12895086873311	-4.31258282515768	NA	-2.09027592504698
"prt1324"	NA	-3.56323957443776	-1.45366822995823	-5.0152708226397	NA	-2.94534568596577	NA	-3.36972027344114	-2.48655057359135	-4.29214637366358	NA	-3.12754170178111	NA	NA	NA	-2.78982764086991	-1.32503680344684	NA	NA	-5.12795550154472	-0.673490294553703	NA	-4.08906850476219	NA	-5.28413957783261	-4.96720406365872	-2.15574771287245	-2.56956052014459	-1.73762422317975	NA	-2.25571219488903	NA	-0.60769097958367	-4.60111426158259	-5.14910299845433	-4.76855027863418	NA	-4.99590474420197	-2.70371017489378	-1.45632036932525
"prt1325"	3.83838965416304	4.38991574365867	4.45509483742254	4.08156393141784	5.16316874946617	2.8515925308698	4.50679145499682	3.97902251805213	3.93954408047588	3.87615076688031	3.18723742278659	4.31368085020735	3.44330687726902	4.44583592558973	4.35067862334324	4.90042632238374	4.71934258029923	4.43238686605483	5.08792370027133	4.34701372301654	3.71118447584443	2.90997057237541	4.24868230937133	4.09761143181755	5.7824791422514	2.70857764437145	NA	5.72082670750048	3.53453386135831	5.04456422998655	3.43087197556511	3.58928784639901	4.97736439216489	4.94727604599334	4.66233974767634	4.39773677911798	4.74708242897192	3.6705961991552	NA	3.47484389982162
"prt1326"	4.65973361050078	3.5954612591634	8.02263824889502	3.85207619627876	3.50298926098953	4.55183740720482	10.6711742534041	5.57620489984202	4.53749391072481	3.36365100170784	NA	NA	2.86547772090341	4.16045272656313	3.37616453959286	2.76779284015712	4.90995642287187	2.02266353755748	2.32174381547834	2.26397089263313	6.90356770255834	1.83022682897288	NA	4.27996929977737	7.43967089653232	NA	2.53795659777923	4.81178402185758	4.47488329889321	4.29203894274962	5.93222219767829	1.58228381558773	2.19263662841878	6.9407731462516	8.46750173639671	5.53327719800062	10.3619818551906	NA	8.72241942277704	NA
"prt1327"	2.41265890470083	0.594685819920024	5.36684340824068	NA	3.31308361248946	4.62577957541551	1.90391984760099	3.34227986738905	3.87691899313177	3.17932422655568	2.78970261438376	2.34949958654993	NA	5.07275306917319	3.9775655261611	3.45446240603581	1.57461293713193	NA	3.60794180365777	2.19285327597161	2.42767422553837	3.56362487456565	1.30532486752203	2.1997704818211	1.74932472601562	NA	1.46483865638695	NA	3.98672101421986	1.32439955349862	2.55623957883503	1.973763726027	3.85745195469926	3.2302455964641	3.34691485075382	-0.509340216473534	NA	1.74518666814956	3.28363039028887	2.016566377918
"prt1328"	0.332118974600668	NA	-1.01760852667319	1.01426969868089	1.49921328853604	-1.60147928660689	0.626731804575208	-0.218741429136128	-1.9227021998837	0.301873473168198	-1.28069743141731	1.4707356511535	0.0509488288020947	-0.804332900734187	-1.43006817591949	0.950540331336364	0.57043077119529	0.516949622963219	0.81508388157498	-0.580668334261627	0.0577830435259704	1.39779911669478	0.382673317463726	2.69605179025145	-2.1269244103636	0.0569373763627195	-0.377180530304465	NA	1.67177584888753	-1.84658744409763	0.158521654141277	0.123305059872786	0.624452467805914	1.11218128604649	-1.24570257406075	2.07515322382408	-0.462466266445499	-0.0137150569198983	-0.385777170514052	1.51781773105713
"prt1329"	0.538608885358335	-1.06072419836823	-1.2344669622263	-1.52801143212249	-0.617908538361793	-2.15092547430161	NA	-1.98508577378067	-2.20391093578062	0.671390512764544	-0.158240685606883	-0.6200672865995	-1.1039754411181	0.400676834998672	-2.7629481398692	NA	0.375462725753288	-2.3324796714043	0.0673168402054389	-2.85466836272414	NA	-1.4208192412506	-0.306302617358083	-1.05314415255566	-1.29157634732526	-1.99525885621321	-1.14619829877982	0.196826554061823	-0.872873004924191	0.344153205972905	NA	-0.589273346046985	-2.58976595464373	-0.0516001498327811	NA	-1.91768627678315	-1.79167406793691	-0.0858038536658442	-2.04004453235433	NA
"prt1330"	-2.46576104340033	-0.840102757894186	NA	-5.43273991300759	-0.295494640115994	-4.03838798146856	NA	NA	NA	-5.58318876180768	-5.14650354917381	-1.33034789012143	-2.27535093981125	NA	-1.63301989135961	NA	-2.8956405062059	-2.92086011336361	NA	NA	NA	-3.98707534053951	-1.69785172024083	-1.9744232599242	-6.04490152368915	NA	-2.05493903818441	-1.21697883649224	-3.36099718932847	0.822961368215469	NA	NA	NA	-2.51701359008849	1.04904177143309	NA	NA	NA	-1.81759679584564	-8.47730837336805
"prt1331"	0.406800499659947	0.165716317679762	NA	NA	2.26971076027409	0.250510344692152	-0.0774412563489424	0.125425257317946	0.299975542297964	0.867402745031823	1.06759758324881	2.87212719298254	1.81689786247661	-1.11895977954223	-0.720308134486455	2.29701129939168	-0.219835150111998	0.0547427468985893	1.84286002163523	1.9794168903857	1.07211744418773	-0.171961406664091	-0.119223032878081	3.79650829389793	0.0230203875930921	2.58566162913098	2.03165197976154	1.47334227434162	-0.256202402547275	0.507117795294475	0.947695396617211	-0.351939529252943	1.28601980534021	-0.0605459899335994	1.21590796064272	1.21592296366649	0.117967019972291	0.122635344059632	-0.0590917423107417	2.46933946021094
"prt1332"	-1.17716429305113	-0.660974574919666	NA	-0.890272031098096	NA	NA	NA	-1.46655060063656	-3.19917976430814	-1.10137753028163	-5.60115521344306	NA	NA	-1.85279699941249	-1.72940668286956	-1.35493541707717	-2.44307987172542	NA	-3.48289252155947	-0.370196100979715	-1.52856466095018	NA	NA	-0.672837684905427	-1.33326192618136	NA	-4.94355962476418	-2.38457363595291	-2.44444050750088	NA	NA	-4.77955996637156	-3.64915213090792	-3.35570943768345	-2.48718048175699	-4.64778392576743	-2.09427434821723	-2.56265446582858	NA	NA
"prt1333"	-1.78180024375052	-0.886903675502915	-1.7919640408705	NA	-0.676649599292695	-0.422258695640002	0.647075383574786	-0.729593611594243	-2.70662612612926	-0.278483536038069	NA	-0.971291464076613	1.68924838852529	-0.916628809515303	-1.17516314486933	-2.01294807892669	0.886698797787572	1.36308305940492	NA	0.826894474665891	-0.061760219569034	2.98421895995429	1.86361956326295	NA	-1.18035020760295	-2.42922708372033	0.508055360775276	-1.18265185393899	NA	-1.36458387248942	0.0579899444314033	-1.3766099708954	1.39362564894176	-1.3969290551878	-0.848838664319037	-0.653152076286039	-0.749760102782399	NA	-0.73974535705693	-0.115187048615814
"prt1334"	1.85836306400296	1.08270759077718	NA	2.11986994571799	NA	2.18658447217072	NA	1.8953956649491	1.12590574985804	2.84484349869866	6.63866211919305	2.11667097713437	6.02689693294503	4.53490890596138	1.73960585737236	1.87101191383458	2.01081636720191	1.05187800492028	2.15364674158332	0.947307016471718	1.39303343895892	-0.482574708093352	2.43736526461249	4.93270106183862	4.22163244647848	1.74703380589126	-0.336689817541618	-1.57520021976861	0.129220046180505	1.82672416407037	-1.16992744927364	NA	2.06306978749124	0.642675903334093	3.66364121154195	2.60600494631915	2.57649842745514	0.871255859345697	3.27722933352536	NA
"prt1335"	NA	-2.34405756410021	-5.0687479643127	-1.48457339437404	3.01180871164722	-1.47644485378883	-0.819814717414736	-0.153040430429681	NA	-1.92465203822493	NA	-2.45223377215567	-4.89222962265429	-1.30006754355654	-1.68145064734312	-2.6746390066218	-1.91445354695765	1.18169925454456	1.90597906688883	-0.0774816597445818	1.53724694780452	-2.78219545138171	NA	-0.0376127571368092	NA	0.226785058951995	NA	0.435852407748968	0.109062926752072	-0.243028593408916	-1.14945253822864	0.232589732924886	1.38107554531552	-1.20773989015458	0.681100491888491	0.126510418019468	2.83176971710113	-0.579882120356916	-0.943582823597445	2.11621081260966
"prt1336"	4.29454508843696	-0.605870155452801	1.52900589269507	3.4216380197185	NA	1.73200700822547	1.78065015226001	0.775522591270522	2.95237958906694	3.98802190394783	0.2537610909709	3.89573777478689	5.10891011691573	2.13329719944408	1.92805063064072	-2.07132670092365	5.45091918999982	NA	-0.706107246345149	3.5044733728307	1.84095201237423	1.89323041337411	NA	0.353949696458309	-0.625301314400867	2.170500593687	0.433165810132989	NA	1.56134713572144	NA	NA	3.68563504441881	3.87952610408518	1.05942745898028	-0.0475389958742398	7.40620203372407	1.42247941585739	0.709101322471692	1.882313800608	6.05334814397985
"prt1337"	0.289205956601468	2.62205536340955	NA	NA	NA	-0.817316211726046	NA	0.743652419951107	0.43172788524019	2.33402439849131	-1.40945419870957	3.60426145870363	-0.369824449478689	2.3461030928324	0.825496197936486	1.02878575938571	3.49157202681307	-2.22002316899723	0.456473833304485	1.4619564164869	-0.826326483907005	NA	2.11390200159317	0.886830699619171	-2.27976192722244	-1.78338123670461	3.79752638689583	-0.0879374185950822	0.942027207544208	4.40964359806785	2.50820516121085	-4.59971891286441	-2.98945452229222	3.03520213683135	3.5647301283737	-0.402459588402781	-0.583800368904366	3.86491892672412	-0.0720955270577892	1.52016368395018
