"s.3"	"s.31"	"s.35"	"s.52"	"s.57"	"s.83"	"s.103"	"s.106"	"s.140"	"s.151"	"s.157"	"s.186"	"s.188"	"s.195"	"s.210"	"s.229"	"s.232"	"s.253"	"s.257"	"s.273"	"s.287"	"s.292"	"s.296"	"s.319"	"s.327"	"s.335"	"s.338"	"s.342"	"s.355"	"s.362"	"s.366"	"s.373"	"s.374"	"s.382"	"s.384"	"s.395"	"s.397"	"s.399"	"s.401"	"s.412"	"s.416"	"s.422"	"s.430"	"s.454"	"s.458"	"s.461"	"s.473"	"s.477"	"s.480"	"s.481"	"s.487"	"s.491"	"s.494"	"s.495"	"s.497"	"s.500"	"s.508"	"s.518"	"s.521"	"s.526"	"s.531"	"s.532"	"s.534"	"s.541"	"s.543"	"s.553"	"s.555"	"s.558"	"s.566"	"s.571"	"s.572"	"s.582"	"s.583"	"s.587"	"s.588"	"s.591"	"s.594"	"s.596"	"s.599"	"s.600"
"prt662"	-0.954994200029955	3.03166536997322	-2.19149540517068	0.459890942573216	0.0242191194537538	-1.36934648904739	-1.62394984405298	-0.842128193163886	0.307248231491887	-1.17512411092878	0.868796129877848	-2.31298277632367	-0.152797170268986	-0.950967716966247	-1.45883632847799	0.296124943234521	-0.52860108923138	1.13436664286472	2.47056658238888	1.1129779407129	0.553903857925939	-1.19256414710047	-0.215858834587419	0.390058894929251	0.806689346600853	-0.249341900881064	-1.05961683349482	-1.89829440461438	NA	1.55923137282677	-0.634469851961207	0.94174156453704	-1.22890183225638	-2.12576103422211	0.292401929069039	0.292521183506356	0.0760369157044676	0.685364225793852	1.38516123405127	-0.0432272519391486	NA	0.647322396782207	2.55011455361025	0.603542088674508	2.92388457667326	NA	0.587976357955761	0.900755680577367	1.2511197240308	0.443996257909371	-2.01556712388999	0.344532128164203	2.01295961078859	-0.0340746104238401	-0.414992843165799	-0.705670303697855	0.0148893978674129	NA	0.770684873763479	-0.089767641949883	1.64161067454369	-1.29721630113119	NA	NA	-1.0076089964457	-1.35663294389804	0.411357676930859	-0.364701343845792	1.55049878101876	NA	-1.60539506928616	-0.779878243402607	1.27204053140601	-0.761050707648683	0.265087236798319	0.0160535971134078	0.0686340483821621	-1.41987025668962	0.942272995810209	-1.00684254259013
"prt663"	-4.13912756034344	0.263827677988938	-2.11266514494812	-2.38075650690081	NA	2.81649084532991	2.09299015093533	NA	-10.2352865689142	2.35440431834306	3.19290951560336	3.54925673706527	-2.0361884637314	2.75055418670224	11.6623785856935	-2.77929806151888	6.04085452394929	-2.72909066767146	NA	NA	1.56939627336769	NA	3.77026075353215	-2.69772657079092	4.74830115404453	-4.68448833834502	NA	0.146548558723343	NA	2.62910606237431	-0.866640868357637	-4.60696851407384	4.00679846591643	NA	5.37111251604588	NA	6.02539622530117	-3.25056008706779	NA	6.54064011495336	6.40694386564545	3.74842169433585	NA	-0.395122798102575	11.1320428605673	NA	NA	1.1606010985544	NA	0.247445559979996	-2.17821688801483	0.137619419933815	-1.6073008762304	3.57464912196661	5.23587561526951	0.120890254240283	-1.8264479305453	-0.0203789761599904	-3.74059838482905	NA	0.148177134226175	2.22252282206341	-1.11124937692718	-0.845919055219074	NA	NA	5.44654078562377	-6.18840114729838	-1.55641350260949	-7.36944551117141	4.79560074898084	NA	6.37481785379818	1.62367729971065	-0.170414492594917	-2.35946874267803	NA	-5.1086244691686	-2.93309303062937	NA
"prt664"	0.284541366847664	0.806917884615505	1.35813894235024	1.25526386872732	2.10321586443293	-0.389545672179688	0.244470382921552	4.39882624006781	NA	2.51998955165045	-0.290460446448336	1.43370107452561	1.72124357236172	NA	0.523291905771015	0.871828447408657	2.03415091302206	NA	1.4941540069142	2.79281495911533	2.65443868634721	0.518444705842207	-0.0522989599509657	1.8541690787582	NA	0.580175263280352	1.23964608262475	1.40764135670358	2.16516756142105	2.03492470081753	NA	1.24464880564738	2.21926271091273	0.808858949506111	2.29472197432784	1.20799696197528	3.26275079790701	2.90071745451139	2.01854906399759	3.50510577424046	0.457802450526812	0.10406335044684	1.02847041834534	2.28868971076843	1.42188979358792	NA	2.0750319363253	4.27079945793895	-0.0168898054428057	1.12685041404558	0.279592226033033	2.00063511444651	1.29166647802229	0.464343472503841	0.721636870994653	3.52040163434697	-0.3320676207979	4.21427572343224	2.98727300522899	-0.526819002513971	0.577028907783467	2.71833483763953	2.79593935198781	0.368033518077445	3.09451640091114	1.04329885141678	0.510367749513359	2.54883121015956	1.89850286534056	3.18282431015239	1.93034454090707	0.980757561622522	4.14140039151955	3.66992509220174	2.97901409341534	1.0886138368561	0.460563950108643	1.62955389827854	0.751473654990402	1.22459314658647
"prt665"	0.525932928770036	0.518511437359937	-5.03913886745482	-0.677684918920351	0.632140439300054	-0.571785314243126	1.73128218881633	NA	-2.87346991551072	-0.0416034225474304	-2.20599311724262	-1.75883338000815	-2.95280296831803	-0.1176265884895	-1.1291759498005	0.0601524694589686	-2.00163228740667	-5.21190482462743	0.1021849260322	3.16440314233563	1.23949223774398	-2.10174521001448	1.15773195981251	-1.3944851403033	-0.112777423321153	NA	-0.540441523542954	-1.43804589498259	-0.839716426768308	-0.691768782703571	NA	0.352040674616944	NA	-1.01906186886293	-3.54191389524401	-2.35568602243036	0.339017109069144	-1.71481067263374	-1.38815177850077	-1.77619804094343	-3.05452918879469	NA	0.303245727060988	-0.48380540346059	-1.1924375390216	-1.23907219177678	-1.50177353154653	0.00763406748103868	-4.45876622931649	-0.990185841069631	NA	-1.34859673176741	-1.0556497226757	-1.59695456681098	NA	0.221400943405411	-4.69172839666097	2.40370126779619	NA	1.38788590861537	0.703641089578646	-0.320774039640353	-1.28660251873535	NA	1.26274340028879	-3.30623089216277	-1.87614479490574	-1.74306756769451	-0.665307694169761	-2.40741559196198	-2.52757797046364	0.580603404869556	-0.979899033840355	NA	-4.0264118606858	-0.770306597089061	-1.497639103971	1.67464253017406	0.323955444717348	-0.489222022567105
"prt666"	0.014684324909283	-2.53484217925838	NA	-0.667365775424692	-1.31881645747997	-0.822133173237869	NA	-1.31122348931247	NA	-3.40560783648124	0.658458972054081	-1.26685122557825	-2.88062275739925	-4.03183968634187	NA	-1.45285061011778	-3.82986174467392	NA	-1.05535377260406	-1.74574822009312	-2.41367854787624	-3.98994874996281	-1.29128760998404	-0.905645622999078	-1.4506809421208	-6.03029567473154	-0.370186505637543	NA	-1.54636050577632	-2.43712525498148	-3.12723731892983	-3.04672855662124	NA	0.218768025899495	-1.56072600657811	-3.88561735339342	-1.5238598385543	-2.22488175877177	-2.61220999425021	-2.18810640313793	-1.47847009160061	-2.58832550882656	-1.62146036932409	NA	NA	-1.78100373899324	NA	-2.01514876898622	-1.43969376740653	-2.40095931511892	NA	NA	-1.69703508493182	-0.600243652205463	-2.59034595520101	-1.57241185549725	-0.446036092998015	NA	-0.895718672907432	-0.237231919347486	-2.37678966783719	-1.92503836466044	-2.22200952686571	NA	-0.476582446335746	-0.507500012506991	-1.53105900807577	-1.14870392524155	NA	-0.265268115852449	-2.79929801965983	0.623682270495444	-1.91238071341162	NA	-3.97215071078629	-2.29668687917072	-1.60472949499743	-0.870387286350083	NA	-0.412221216475805
"prt667"	-1.70755235867332	NA	-2.22334431058125	1.17251187825655	-0.012721572948124	-0.90773195000539	-0.666245162023089	1.41795029567058	2.42859948465419	-0.172662797570111	-0.0672721894226264	NA	-0.0966175204055015	1.03520082990259	1.28986786182255	-1.36408160117291	2.12497472498886	0.879229968020066	0.969606427233501	3.46297638127896	-1.41488584227773	1.76541543611181	-0.60983266649439	0.332585922369229	-1.73140090492983	-0.00927797803725472	1.76334485739497	2.1532056875881	-2.5058545140989	2.87592339619946	-1.63157310955928	-1.75216478624806	0.429596651189484	0.863086006141772	-0.468650075029628	NA	0.847428833430833	0.204352348842786	-1.2336688293095	0.69965816230251	2.02065498629533	3.65922112021011	-0.953499273371324	2.44943302297692	0.991621462626868	0.474986774590114	2.06450316444563	0.882390849129614	NA	NA	-0.226068688008233	-0.563017421179781	0.453834922295072	0.55908237686019	-1.2804103835036	0.461330802702643	-0.655823069986509	0.30378992265166	1.73333275035913	-1.07535201835784	1.26638930829231	2.52420161170661	NA	-1.51503216155615	1.75375127823048	0.280678751166854	1.31340466484576	0.483307135954075	NA	2.89252935726849	0.309133273583583	-2.14302519173846	0.415702863138316	3.87256349791438	-1.39711217837335	-1.59734109066084	0.35260305234921	2.75220537172904	-0.732379103766504	4.08817721442092
"prt668"	-0.182480187479624	NA	NA	NA	NA	-2.39443196211011	-2.71098408161938	-3.30742484119754	-2.27719738969631	NA	NA	NA	-2.10504914066313	NA	-0.301030849570462	NA	-0.787537899718871	-0.0092591538390938	-2.33361178500795	-0.626378092636495	-3.41106288144464	-0.332893817098799	-1.48488375291877	-0.478584071266881	NA	NA	-2.02617276132655	NA	NA	-2.61053545845558	-1.67797955188711	NA	-1.08524055585699	-2.34265433012406	-0.993436455480565	-1.22554053470204	-2.25503747910722	-2.26242256648868	-2.24221271505457	-2.80857689776323	-0.68744709127979	-0.833394539497082	-0.551249303133477	-0.794644914391458	-1.21740033917706	-1.68990233273203	NA	-2.70279333434788	0.361560559696707	NA	NA	NA	-3.43851178239155	-3.38692399323072	-1.59789175060918	-1.04031079970448	NA	-1.88985638932035	-4.32556456698582	-1.63665260085462	NA	NA	-1.65283903075476	-2.46927742094007	-1.53164967427328	-3.61910062343986	NA	-2.06157814349737	-1.26277431982545	-0.16086750105702	NA	-2.01453495802306	-0.687728344152259	0.219126595747108	NA	-0.951803987784241	-0.871361371668295	NA	-1.61702386761104	-2.13308165258113
"prt669"	NA	-1.36703556778502	NA	-2.0950208877854	-0.182887094473545	-2.6445421179426	NA	-1.58884956697478	-3.25880680760749	-0.865398094218944	NA	NA	-3.69793315714166	-1.38894158415085	-2.74345737668291	NA	-1.92954609041908	-1.30609666128608	-3.42615201854276	-3.61839205819118	-1.59682501406726	-2.49031479648599	0.839377800219458	-1.48928444259912	-2.11583051239828	NA	-0.610286917229475	NA	-0.574361954024645	-2.59385040460913	NA	-2.32040120694407	-2.2076357066366	1.14886318444763	-1.72468373254856	NA	-1.87979596063127	-1.36082054376339	-1.19703124989424	-2.4545474117237	NA	-2.46689310558767	-0.379100172041845	-1.43933141135657	0.0137036998218428	NA	-1.98309909892241	-1.63591260442736	-0.284430888571168	-2.3583825399051	-0.365681115233189	-2.22618875852448	-0.255292949660678	-2.53121152275541	-1.92678862919117	-0.845055656605085	-2.46131072279085	NA	-2.5601561023378	-0.960373141963102	-3.68641392395761	-0.835504145467649	-1.76253637069426	-1.30470683036632	-1.45321496710128	1.59704015995849	NA	-0.675821366429488	NA	-0.779739187907884	NA	NA	-1.47782021582533	NA	-2.04395720352597	-1.84629988567622	NA	-1.0291997034811	-1.84396494483901	-0.784954946897017
"prt670"	NA	4.82952422709029	3.28722866905765	4.38411584578922	2.40956691095666	3.42413313608243	2.62460648715323	3.26369758235095	NA	2.49678326175251	1.79081999185815	4.33334953177167	1.10551507581318	-1.12066321599001	-0.758073373584577	2.0494669653333	2.42950037672887	5.01671218359368	NA	2.9891481281915	0.729422053758328	1.72160252769618	NA	2.50678111261665	2.16014066013122	5.13144697356956	3.93553323647679	1.2470294627854	0.29199438996374	3.61159436690316	2.08423724554679	4.26497352427544	2.9834499713649	2.56561704847129	3.75234539987398	1.17570091701398	1.73023451274586	3.24777686231164	2.35047178575375	2.76890934763598	4.04007101102495	0.909656796337337	2.15624920074248	2.85581955900462	2.38906753789594	1.8955202112348	4.31348612330215	1.03306057165612	2.47723335707167	3.33700105481369	2.73505978190415	NA	3.1397223339056	2.04445455627023	1.46030511173139	1.46831337733276	1.50340303389733	4.31341248070916	-0.374955274221615	5.07795562595087	1.16404629548545	2.31387677531445	0.849171911723676	NA	1.86417849257565	4.9644879838701	1.84194114650701	1.19401935198854	0.651129427038382	3.34805889520882	1.98449307464035	4.89598069662013	2.42167554873922	2.0824963377882	3.31797621414988	5.97682935061647	NA	1.18266111248209	2.76703689358337	2.33430127656398
"prt671"	2.2176771328269	-1.54255888850327	2.34976273231654	4.4257150909023	-3.20100954001818	1.92403855467246	NA	1.71924505149901	3.24492740918506	NA	NA	1.71130360645839	2.30514969768007	3.11955345765796	4.57350625253344	NA	2.19202559940692	2.490800868238	1.0382631898966	1.72789784721452	2.98746194333496	NA	0.0986744469695556	3.65786779723675	0.510204291805025	1.92402862816938	2.17373253441268	2.66493277745793	NA	0.652104589256503	2.90368391546977	1.34958860610202	4.31384755052752	1.69453035077578	2.42973755094593	0.653538041454073	NA	4.28808394363793	0.623341792168156	NA	2.0106901628426	2.49080666152882	NA	-0.565897398765353	1.06957078030307	-2.07190168593457	0.59808966745486	3.68041655347357	1.75405790092773	1.49232531207672	1.63911324996989	1.59857122794214	1.50141165004851	3.54137406177153	-0.00820474371976476	-0.240566157818006	1.64678956758198	3.1084575483932	2.70732210428878	0.654549349534606	-0.124878636479482	2.67845827198247	NA	0.175451499892709	3.61900680374204	2.0492921090925	1.85121313483253	1.03245010492142	0.562729560083703	0.721680239519753	4.07263020897537	1.25127115660282	2.49374527386204	0.603332343911369	2.10165413040745	0.10183099118758	1.82247113984025	2.50592387600372	2.74989032224184	-1.32320701306019
"prt672"	-0.529238499253832	-0.756704792269546	0.332056023102424	NA	NA	-1.43902210393975	NA	-0.33846810851322	0.0058037867225843	-0.0833398364996642	0.109727037067928	-0.236778323187673	-0.579902175636934	-0.813919880040038	NA	-1.87425409731854	-1.27420470358856	-0.340958521915931	-2.07176940639235	NA	-2.22526965716075	1.22835620979144	-0.270190048595753	-1.09432712780914	-0.211291303753943	-0.436266960391775	NA	-2.62495662654136	-0.121404645656966	-0.859316267101864	0.753078517162563	-0.404378707823234	-1.2230177734878	1.69438523562332	-0.97310527298499	-1.00303507968967	-1.69331588821982	0.252504100051395	NA	0.236195169216279	-1.10007619755889	-0.286958836540601	-1.60769788570403	-2.03485577555965	0.52399580796986	-0.154345134858431	-0.0741751674186102	0.374454618921534	0.593233191123496	-0.133557123859479	0.188637053265433	0.680759425685209	NA	1.33805975855816	-1.29832791656771	NA	0.52045142789539	-1.55121962955011	NA	-0.350209111008261	-1.36877478369532	-1.70546482770826	-0.212178018376408	0.21282910658837	-0.336031220249468	-0.566700393141235	0.0916264777466679	-0.506507412006551	-0.639572247847195	0.0604604033803076	NA	NA	-0.582153315504434	NA	-1.66209316434251	0.892462386427022	0.833297437239926	-2.89027039590942	-0.223825731447162	-0.637615763810245
"prt673"	5.36476017283716	4.30329750288261	3.79725098457214	2.83988508760912	8.98734221878551	NA	3.45054147701674	5.31724146379076	4.15405471445793	NA	5.09828706242333	7.24775235375517	NA	4.28844104465653	7.73984419614941	3.03314022197582	2.48435669379967	NA	4.32295415692477	7.18348937688745	3.33227854335699	4.95347318314996	4.32124396219012	8.53867052277046	6.06716469452264	4.67233798256343	5.74549298684121	3.85235676169478	6.36857837958241	5.17978187908576	4.38096351533295	5.89061416711888	NA	1.12643817214659	6.29469994315917	7.12079127208358	2.59515421111803	4.25355578885772	2.60006049798622	4.94568443329614	7.11970537103075	NA	3.48490054680313	1.96301060300735	5.15990553570639	5.71978818003957	6.15177325182628	4.98945177211494	NA	7.57482267060469	4.09857969420744	NA	4.49673580626377	6.21292455517719	3.51240654532189	7.53503168040587	4.59752811775228	2.76681836794424	4.03481217354504	6.78336078505223	6.14846042217097	0.774515487185538	4.94423698913092	NA	5.09735130694031	3.05553176146738	4.18896633611899	NA	7.44491545976091	4.61929177906364	4.49369998372562	2.81409626496562	6.37726134086851	5.52329799669311	9.0195179089574	4.6506933393604	3.49913180080596	NA	4.66388930267256	3.89769269970491
"prt674"	3.17613654605255	1.85167044797847	3.29586559960962	5.11024995006136	-1.52333850087495	NA	-1.23576748848412	0.270634394720826	NA	NA	-0.109158917419119	0.524539998164151	NA	0.339141666325739	1.4358968065946	1.88485888522395	2.48788528331263	4.11074159214569	-0.730172361881791	-0.471529223195936	NA	-1.77515507546393	-0.960489785792109	NA	2.97631294237935	2.15137749691572	-1.4136908418255	0.516004403364477	4.49506967747918	-1.26895876951798	-1.71194541757813	0.0286268152095017	1.54539172794605	-0.56398174486663	0.799462717621483	0.504481545463532	-0.141179017660282	0.432991638522271	-2.01917336777165	1.01883249342916	4.23361719314046	3.83690599802697	NA	1.27497766487335	5.13700007332336	4.34063938592686	0.135570236585081	0.239510926728432	-1.29330023809773	-1.17672473662126	3.81123964417011	-0.35726759495657	-2.32595919658106	-1.22332356962517	-0.447341759766348	NA	-0.349983179992501	-1.93006464028511	5.30284270920942	NA	-0.522188622709488	1.41164972191875	-0.405904083222212	-1.52907468704469	-2.48789044430951	NA	-1.28651296391762	1.68478706418857	-1.23285106133751	0.102971872756437	-0.318094255598735	-0.361713552877105	NA	1.44098947187854	0.918222509332518	0.348027976664908	-1.40914886246613	1.57246390129463	-3.53769050583106	1.041694979093
"prt675"	1.68009054161	NA	NA	2.22383647840563	1.44215823992609	NA	1.22436995676674	1.80507734740652	-3.05323970154184	-1.73019236688517	NA	NA	1.12542043119922	-2.47668083364567	1.35413994145112	-0.643089114955282	-1.48125256691622	NA	-2.22393712151619	-3.96899566614466	-4.92515172954957	-0.819225401519328	-1.14140269216758	-3.6061500322658	2.14870909403854	1.0100933841009	-2.78968043487704	NA	NA	-2.62984235902343	-1.32233054098242	-0.845589505920212	0.664878190039781	NA	-2.50650620564905	-0.00848805707416661	NA	-1.96056463690742	-1.11697026850074	1.13933343048811	-1.64862521784879	NA	-7.23453546861187	NA	-2.73297786449686	NA	1.74537765896825	-1.90569774738178	-0.92707262391998	-2.17386793254009	NA	-5.95653425198919	1.02138834079356	-0.481210150420535	2.72936419914839	-2.80516027618263	-1.1900189873331	-2.02526138531366	0.853414986963459	NA	0.0747404265560248	0.0546077195559893	-0.702182209400811	NA	0.627114735616272	0.171802673062778	NA	-1.5940836743096	NA	-1.30900988092566	-0.495495597041582	-1.84134045734372	-2.32245994026519	NA	NA	-1.57345706686275	3.11997748685934	2.48616049997336	-1.41227675974423	-0.659612321754551
"prt676"	0.708219144879336	-4.94124167626874	3.52545460388699	2.09066203458101	-0.10296387992074	-2.17232003191076	NA	4.85320863128598	NA	-4.29229609998161	0.0838961059955626	3.59552432980875	6.98265254971841	3.22750925964622	-0.935096583643917	NA	-2.61622545382508	1.24579904505662	-0.455576864109745	2.78295123336197	-1.90861967647917	-3.62137637990709	NA	2.97069087540078	8.20689227316896	1.70135024803514	3.50234258505268	4.73254328126753	-0.582416818501375	NA	6.87957307309264	NA	-1.71859109646024	5.14194733818345	0.440720942309869	1.71426152065959	2.60415521861731	-1.9952695517978	NA	1.66986273452198	1.04802431992309	NA	-3.40959858948525	1.67863387972103	1.58652643625479	-7.0828720421607	5.1180045552734	-2.09324210638992	1.21215935271829	-0.846229505099038	-1.84714812343725	NA	-0.810909446840742	-6.68963885323736	1.81651098995806	1.12527463823652	0.830008278812806	1.07016686914042	2.71662709010304	-1.71927081961663	NA	-4.00172623897387	3.10717960098708	1.3483503552978	1.94610910264209	5.61671581700249	-1.69773957153749	1.42413488509665	-2.62800240059023	2.15396914718772	7.39222170634443	-1.90070592771252	2.70331792514478	-3.72504701368446	3.74515276059565	3.65389871387918	NA	2.37407725479018	0.0145964870254074	3.34651988611386
